,addr_load,addr,brand_name,addr_lat,addr_lng
127,서울특별시 은평구 불광로 122-10,서울 은평구 불광동 641,북한산현대힐스테이트3차아파트,37.61848006782477,126.93490667114352
128,서울특별시 노원구 동일로245가길 41,서울 노원구 상계동 1256,은빛2단지아파트,37.67996177538103,127.05350697724647
129,서울특별시 강북구 삼양로19길 113,서울 강북구 미아동 1357,삼각산아이원아파트,37.6155486176273,127.017981853747
130,서울특별시 성동구 고산자로 164,서울 성동구 행당동 350,서울숲한신더휴아파트(350),37.553877383863,127.0374165903
131,서울특별시 양천구 목동동로 100,서울 양천구 신정동 327,목동신시가지13단지아파트,37.5151104149728,126.866174467076
132,서울특별시 강북구 삼양로27길 19,서울 강북구 미아동 812,삼성래미안트리베라2차아파트,37.61679327600874,127.02105053677946
133,서울특별시 강북구 삼각산로 143-1,서울 강북구 수유동 648,수유벽산2차아파트,37.643435959788924,127.0178888640008
134,서울특별시 강서구 등촌로 163,서울 강서구 등촌동 715,등촌아이파크아파트,37.54391753935604,126.86022983444474
135,서울특별시 성북구 종암로24가길 53,서울 성북구 종암동 104-5,종암에스케이아파트(104-5),37.60016134229,127.037788539252
136,서울특별시 광진구 광나루로56길 29,서울 광진구 구의동 631-1,현대프라임아파트,37.537397024523806,127.09762242014037
137,서울특별시 도봉구 방학로 193,,,,
138,서울특별시 강서구 양천로6길 28,서울 강서구 방화동 852,방화도시개발12단지아파트,37.57088920087895,126.80679480031297
139,서울특별시 노원구 공릉로 351,서울 노원구 하계동 284,청구아파트,37.637867244436585,127.06870859088639
140,서울특별시 성북구 길음로9길 40,서울 성북구 길음동 1279,길음래미안1단지아파트,37.60583919100933,127.02024903938056
141,서울특별시 용산구 독서당로 111,서울 용산구 한남동 810,한남더힐아파트,37.537020736325246,127.0094295463928
142,서울특별시 강북구 삼양로27길 95,서울 강북구 미아동 811,두산위브트레지움아파트,37.61776520417838,127.01693126286317
143,서울특별시 구로구 개봉로3길 87,서울 구로구 개봉동 478,개봉한진타운아파트,37.48467909491101,126.85194169123484
144,서울특별시 서대문구 세검정로1길 95,서울 서대문구 홍은동 455-1,홍은벽산아파트(455-1),37.5956446032282,126.94390943655
145,서울특별시 강남구 삼성로 14,,,,
146,서울특별시 동작구 장승배기로4길 9,서울 동작구 상도동 521,상도더샵1차아파트,37.502457934616935,126.94204985010734
147,서울특별시 송파구 양산로8길 8,,,,
