167,613000000,613000000,100,17.0,51.0,202103,22.0,84.6,0,2020,738800000.0
168,491000000,491000000,100,17.0,96.0,202103,8.0,84.78,0,2020,623000777.0
169,383000000,383000000,100,9.0,67.0,202103,1.0,84.98,0,2020,487000777.0
170,810000000,810000000,100,17.0,57.0,202103,15.0,84.95,0,2020,1089450000.0
171,256000000,320000000,80,6.0,97.0,202103,6.0,35.55,1,2019,305550000.0
172,1474000000,1474000000,100,24.0,64.0,202103,11.0,134.25,0,2020,1499999999.0
173,1650000000,1650000000,100,15.0,98.0,202103,6.0,59.88800000000001,0,2020,1889999999.0
174,367000000,367000000,100,10.0,14.0,202103,7.0,74.04,0,2020,389110000.0
175,830000000,830000000,100,5.0,34.0,202103,21.0,114.69,0,2020,1011000000.0
176,1235200000,1930000000,64,23.0,54.0,202102,8.0,239.484,1,2019,1619900000.0
177,442000000,442000000,100,12.0,16.0,202102,11.0,82.17,0,2020,545777000.0
178,383200000,479000000,80,10.0,14.0,202102,12.0,83.7,0,2020,505610000.0
179,553000000,553000000,100,12.0,99.0,202102,21.0,114.48,0,2020,752830000.0
180,94720000,148000000,64,11.0,21.0,202102,8.0,12.97,0,2019,103100000.0
181,88320000,138000000,64,11.0,21.0,202102,8.0,12.05,0,2019,112100000.0
182,88320000,138000000,64,11.0,21.0,202102,9.0,12.06,0,2019,103100000.0
183,92800000,145000000,64,11.0,21.0,202102,4.0,12.97,0,2019,112100000.0
184,122400000,153000000,80,10.0,100.0,202102,2.0,19.6437,1,2020,142890000.0
185,589000000,589000000,100,10.0,65.0,202102,3.0,84.95,1,2020,689130000.0
186,264000000,330000000,80,2.0,101.0,202102,6.0,82.27,0,2020,430370000.0
187,1200000000,1200000000,100,24.0,102.0,202102,7.0,84.9827,1,2019,1459800000.0
188,1240000000,1240000000,100,24.0,102.0,202102,11.0,84.9827,1,2019,1405990000.0
189,292000000,292000000,100,6.0,103.0,202102,10.0,64.26,1,2019,363000000.0
190,145600000,182000000,80,14.0,20.0,202102,4.0,58.32,0,2020,199199000.0
191,624000000,624000000,100,10.0,65.0,202102,2.0,113.3376,0,2020,675000000.0
192,300000000,300000000,100,14.0,20.0,202102,4.0,57.32,1,2020,300500000.0
193,264000000,330000000,80,14.0,20.0,202102,1.0,90.17,0,2019,335000000.0
194,631000000,631000000,100,2.0,104.0,202102,1.0,84.42,0,2020,790403080.0
195,670000000,670000000,100,11.0,105.0,202102,3.0,59.94,0,2020,839999000.0
196,1610000000,1610000000,100,3.0,25.0,202102,2.0,84.94,0,2020,1783100000.0
197,72588000,72588000,100,12.0,18.0,202102,11.0,9.9483,1,2020,73100000.0
198,705000000,705000000,100,21.0,45.0,202102,7.0,84.58,0,2020,843350000.0
199,273000000,273000000,100,9.0,54.0,202102,9.0,36.34,0,2020,451990000.0
200,275000000,275000000,100,9.0,75.0,202102,14.0,49.77,0,2020,388989000.0
201,92160000,144000000,64,1.0,2.0,202102,3.0,12.77,1,2019,110125690.0
202,163200000,255000000,64,17.0,51.0,202102,2.0,45.9,0,2018,481007700.0
203,1698000000,1698000000,100,18.0,107.0,202102,4.0,226.75,0,2019,1788888888.0
204,1579520000,2468000000,64,21.0,38.0,202102,26.0,364.04,0,2019,2313999000.0
205,3600000000,4500000000,80,0.0,0.0,202102,19.0,218.58,0,2020,4111000000.0
206,339200000,530000000,64,16.0,108.0,202102,5.0,84.93,0,2020,618800000.0
207,100800000,126000000,80,20.0,37.0,202102,9.0,12.9463,0,2020,102320000.0
208,99200000,124000000,80,20.0,37.0,202102,6.0,12.5803,0,2020,99519000.0
209,1197998000,4570000000,26,15.0,23.0,202102,5.0,192.86,1,2019,1231000000.0
210,2296000000,2870000000,80,15.0,109.0,202102,12.0,115.24,0,2020,3155150000.0
211,4140800000,6470000000,64,15.0,23.0,202102,13.0,244.32,0,2019,6011000000.0
212,540000000,675000000,80,24.0,92.0,202102,13.0,59.1,1,2020,702365999.0
213,854000000,854000000,100,21.0,110.0,202102,10.0,116.965,0,2019,1328810000.0
214,1450000000,1450000000,100,18.0,30.0,202102,7.0,137.45,1,2020,1751010000.0
215,2960000000,2960000000,100,21.0,111.0,202102,1.0,176.048,0,2020,3110000000.0
216,1420000000,1420000000,100,0.0,112.0,202102,17.0,92.08,0,2020,1500000000.0
217,385000000,385000000,100,18.0,113.0,202102,24.0,59.82,0,2020,491999990.0
218,844000000,844000000,100,21.0,61.0,202102,2.0,84.3,0,2020,1085550000.0
219,573000000,573000000,100,11.0,114.0,202101,14.0,79.91,0,2020,631000000.0
220,108800000,170000000,64,10.0,14.0,202101,4.0,30.69,1,2020,164950000.0
221,75200000,94000000,80,10.0,14.0,202101,8.0,15.55,1,2020,76200000.0
222,474000000,474000000,100,19.0,52.0,202101,17.0,84.9,1,2018,839900000.0
223,409600000,1250000000,33,21.0,111.0,202101,27.0,62.11,1,2019,570000100.0
224,465000000,465000000,100,21.0,60.0,202101,2.0,59.88,0,2019,605899990.0
225,980000000,980000000,100,20.0,115.0,202101,3.0,101.62,1,2020,1153300000.0
226,1200000000,1200000000,100,19.0,53.0,202101,34.0,170.45,1,2020,1355000000.0
227,133120000,208000000,64,20.0,37.0,202101,2.0,42.48,1,2020,170400000.0
228,510000000,510000000,100,16.0,29.0,202101,9.0,59.98,1,2020,619900000.0
229,80640000,126000000,64,12.0,16.0,202101,20.0,14.579,0,2019,110970000.0
230,96800000,121000000,80,13.0,116.0,202101,16.0,12.04,1,2020,112000000.0
231,181600000,227000000,80,11.0,117.0,202101,7.0,27.18,1,2020,215000000.0
232,560000000,560000000,100,12.0,99.0,202101,13.0,114.48,0,2020,681110000.0
233,114400000,143000000,80,11.0,21.0,202101,10.0,12.4,1,2020,122000000.0
234,1010000000,1010000000,100,11.0,118.0,202101,15.0,84.5802,0,2020,1200011000.0
235,74547000,182000000,41,1.0,2.0,202101,3.0,16.01,1,2020,74547000.0
236,1300000000,1300000000,100,0.0,119.0,202101,12.0,84.98,0,2020,1321500000.0
237,200320000,313000000,64,1.0,95.0,202012,-1.0,100.44,0,2019,241000000.0
238,705000000,705000000,100,2.0,104.0,202012,3.0,101.49,1,2019,830100000.0
239,834000000,834000000,100,2.0,104.0,202012,13.0,101.49,1,2019,963100000.0
240,771000000,771000000,100,2.0,104.0,202012,2.0,134.63,0,2020,892000000.0
241,349600000,437000000,80,1.0,95.0,202012,1.0,139.58,1,2019,459150000.0
242,408000000,408000000,100,2.0,4.0,202012,5.0,59.97,0,2020,541661600.0
243,478000000,478000000,100,18.0,113.0,202012,3.0,58.43,1,2019,567100000.0
244,1120000000,1120000000,100,22.0,118.0,202012,6.0,126.43,0,2020,1265500000.0
245,1220000000,1220000000,100,22.0,47.0,202012,14.0,187.41,0,2020,1500990000.0
246,822000000,822000000,100,24.0,92.0,202012,10.0,59.928,0,2019,1046990000.0
247,300000000,300000000,100,14.0,20.0,202012,4.0,43.2,1,2019,571230000.0
248,208000000,260000000,80,10.0,14.0,202012,6.0,43.8,1,2020,225000000.0
249,404000000,505000000,80,10.0,121.0,202012,1.0,84.0152,0,2020,405000000.0
250,277000000,277000000,100,1.0,95.0,202012,7.0,65.01,1,2019,310000000.0
251,344000000,344000000,100,2.0,122.0,202012,3.0,84.93,0,2019,386000000.0
252,1282400000,1603000000,80,6.0,123.0,202012,13.0,187.44,1,2019,1518100000.0
253,153600000,192000000,80,1.0,2.0,202012,2.0,16.95,1,2019,163000000.0
254,108800000,136000000,80,1.0,2.0,202012,3.0,12.03,1,2019,108800000.0
255,1420000000,1420000000,100,4.0,89.0,202012,14.0,102.7,0,2020,1582000000.0
256,992000000,1240000000,80,7.0,86.0,202012,4.0,52.06,1,2020,1182000000.0
257,505000000,505000000,100,22.0,118.0,202011,4.0,83.86,0,2020,599900000.0
258,1952000000,1952000000,100,14.0,72.0,202011,12.0,151.76,0,2020,1970500000.0
259,793000000,793000000,100,12.0,99.0,202011,14.0,119.98,0,2020,911000000.0
260,2480000000,3100000000,80,15.0,23.0,202011,22.0,89.115,1,2019,3030300000.0
261,169000000,169000000,100,15.0,35.0,202011,7.0,9.07,1,2019,170010000.0
262,990000000,990000000,100,10.0,14.0,202011,2.0,177.86,0,2020,1237000000.0
263,92000000,115000000,80,12.0,99.0,202011,2.0,29.115,1,2020,105890000.0
264,1150000000,1150000000,100,11.0,118.0,202011,13.0,120.6939,0,2020,1265990000.0
265,541000000,541000000,100,12.0,124.0,202011,15.0,84.741,1,2020,649743360.0
266,563000000,563000000,100,21.0,45.0,202011,8.0,84.4,1,2019,766660000.0
267,1240000000,1550000000,80,7.0,43.0,202011,1.0,142.26,0,2019,1377700000.0
268,107520000,168000000,64,10.0,14.0,202011,6.0,51.18,0,2019,131800000.0
269,64512000,126000000,51,22.0,118.0,202011,16.0,13.97,0,2019,102000010.0
270,224000000,280000000,80,17.0,28.0,202011,4.0,58.23,0,2019,242550000.0
271,570000000,570000000,100,20.0,115.0,202011,4.0,68.75,1,2020,630000000.0
272,1148000000,1148000000,100,21.0,45.0,202011,8.0,180.667,0,2020,1220000010.0
273,575000000,575000000,100,5.0,8.0,202011,7.0,84.97,0,2019,707778770.0
274,655000000,655000000,100,24.0,125.0,202011,20.0,59.67,0,2019,837000000.0
275,199200000,249000000,80,14.0,20.0,202011,8.0,59.76,1,2019,273400000.0
276,893000000,893000000,100,24.0,78.0,202011,11.0,84.59,0,2019,1183110000.0
277,762000000,762000000,100,12.0,99.0,202011,22.0,114.99,0,2019,861867000.0
278,452800000,566000000,80,22.0,47.0,202011,3.0,84.74,1,2019,572000000.0
279,1150000000,1150000000,100,21.0,74.0,202011,3.0,84.92,0,2019,1410000000.0
280,562000000,562000000,100,20.0,126.0,202011,2.0,101.94,0,2019,732100000.0
281,430000000,430000000,100,8.0,12.0,202011,5.0,84.18,0,2020,452600000.0
282,602000000,602000000,100,20.0,127.0,202011,15.0,84.99700000000001,1,2020,787570000.0
283,568000000,710000000,80,16.0,29.0,202011,10.0,198.95,0,2020,681830000.0
284,240000000,300000000,80,24.0,92.0,202011,1.0,79.44,0,2020,285880000.0
285,892000000,892000000,100,22.0,85.0,202011,15.0,114.69,0,2019,980010000.0
286,950000000,950000000,100,21.0,128.0,202011,4.0,101.95,0,2019,1060100000.0
287,1856000000,2320000000,80,18.0,107.0,202011,2.0,226.45,0,2019,2187000000.0
288,638000000,638000000,100,21.0,46.0,202011,12.0,39.69,0,2020,731519000.0
289,377000000,377000000,100,19.0,39.0,202011,6.0,66.48,1,2020,380000800.0
290,534400000,668000000,80,10.0,121.0,202010,6.0,59.84,1,2020,712500000.0
291,517600000,647000000,80,10.0,83.0,202010,1.0,84.96,0,2020,707070700.0
292,649000000,649000000,100,2.0,104.0,202010,5.0,84.83,0,2020,715450000.0
293,1420000000,1420000000,100,15.0,98.0,202010,2.0,61.19,0,2018,1773100000.0
294,1585000000,1585000000,100,7.0,86.0,202010,1.0,158.24,0,2019,1632999999.0
295,2110000000,2110000000,100,15.0,109.0,202010,4.0,107.64,0,2019,2413099999.0
296,1400000000,1400000000,100,14.0,12.0,202010,30.0,201.32,0,2020,1680090000.0
297,1999360000,3124000000,64,15.0,23.0,202010,3.0,229.77,0,2019,2800000000.0
298,344000000,430000000,80,24.0,102.0,202010,3.0,74.47,0,2019,485000000.0
299,1550000000,1550000000,100,7.0,129.0,202010,12.0,54.11,0,2019,1661230000.0
300,575000000,575000000,100,14.0,72.0,202010,2.0,84.98,0,2018,803770000.0
301,611000000,611000000,100,18.0,130.0,202010,2.0,84.96,0,2019,634080000.0
302,936000000,936000000,100,10.0,14.0,202010,10.0,84.97,0,2019,1076400000.0
303,81280000,127000000,64,11.0,131.0,202010,13.0,12.23,0,2019,96100000.0
304,83200000,130000000,64,12.0,16.0,202010,12.0,13.39,0,2019,90900000.0
305,2470000000,2470000000,100,15.0,98.0,202010,6.0,163.85,0,2019,2910000000.0
306,639000000,639000000,100,5.0,8.0,202010,20.0,119.96,0,2019,655700000.0
307,695000000,695000000,100,10.0,65.0,202010,7.0,133.98,1,2019,753750000.0
308,2210000000,2210000000,100,15.0,42.0,202010,22.0,141.648,0,2019,2806880000.0
309,2550000000,2550000000,100,7.0,86.0,202010,26.0,111.01,0,2019,2741000000.0
310,200000000,200000000,100,12.0,124.0,202010,20.0,42.48,1,2019,221009000.0
311,1112000000,1390000000,80,0.0,82.0,202010,13.0,84.81,0,2018,1498789000.0
312,186400000,233000000,80,9.0,67.0,202010,3.0,81.87,0,2018,193200000.0
313,521000000,521000000,100,22.0,85.0,202010,2.0,107.96,0,2019,608900000.0
314,810000000,810000000,100,19.0,52.0,202010,17.0,84.97,0,2019,924990000.0
315,1150000000,1150000000,100,21.0,111.0,202010,33.0,84.445,1,2019,1380000000.0
316,1670000000,1670000000,100,21.0,61.0,202010,12.0,100.82,0,2019,1843500000.0
317,100000000,125000000,80,20.0,37.0,202010,6.0,12.9463,0,2019,115050000.0
318,611000000,611000000,100,17.0,96.0,202010,18.0,85.0,0,2019,734444400.0
319,1295000000,1295000000,100,21.0,61.0,202010,9.0,190.14,0,2020,1950000000.0
320,955000000,955000000,100,19.0,79.0,202010,6.0,114.98,0,2020,1088920000.0
321,380000000,380000000,100,9.0,67.0,202010,9.0,83.85,0,2020,468980000.0
322,449000000,449000000,100,19.0,53.0,202010,3.0,84.69,0,2020,523777000.0
323,1470000000,1470000000,100,7.0,43.0,202010,1.0,244.84,1,2019,1500000000.0
324,1480000000,1480000000,100,7.0,43.0,202010,2.0,244.84,1,2019,1536000000.0
325,272800000,341000000,80,12.0,16.0,202010,2.0,49.77,0,2019,302990000.0
326,306400000,383000000,80,11.0,114.0,202010,3.0,75.8,1,2019,313500000.0
327,1240000000,1240000000,100,14.0,12.0,202010,2.0,134.77,0,2020,1258000000.0
328,805000000,805000000,100,1.0,132.0,202010,4.0,84.98,0,2019,887060000.0
329,2199000000,2199000000,100,15.0,44.0,202010,1.0,141.21,0,2019,2501001000.0
330,930000000,930000000,100,2.0,104.0,202010,2.0,167.71,1,2019,933260000.0
331,797000000,797000000,100,10.0,84.0,202010,13.0,80.64,0,2020,838080000.0
332,453000000,453000000,100,10.0,19.0,202010,6.0,39.6,0,2020,545799999.0
333,301000000,301000000,100,5.0,8.0,202010,2.0,51.27,1,2019,410000000.0
334,3464000000,4330000000,80,0.0,0.0,202009,13.0,217.86,0,2019,4052000000.0
335,790000000,790000000,100,9.0,54.0,202009,15.0,109.5,0,2019,821899000.0
336,208800000,261000000,80,20.0,133.0,202009,11.0,24.31900000000001,1,2019,213600000.0
337,556000000,556000000,100,9.0,54.0,202009,4.0,59.88,0,2019,635700000.0
338,400000000,400000000,100,8.0,134.0,202009,10.0,84.92,0,2020,432015000.0
339,613000000,613000000,100,20.0,135.0,202009,9.0,115.56,0,2020,674110000.0
340,803000000,803000000,100,19.0,53.0,202009,5.0,114.61,0,2020,836100000.0
341,280320000,438000000,64,1.0,2.0,202009,3.0,105.44,1,2019,324880000.0
342,114400000,143000000,80,1.0,2.0,202009,3.0,12.6,1,2019,120000000.0
343,2900000000,2900000000,100,3.0,25.0,202009,21.0,124.02,0,2020,3151000000.0
344,837000000,837000000,100,2.0,104.0,202009,5.0,134.51,1,2020,907399000.0
345,309600000,387000000,80,20.0,37.0,202009,9.0,59.92,0,2019,335120000.0
346,99200000,124000000,80,20.0,37.0,202009,4.0,12.9463,0,2019,99490000.0
347,565000000,565000000,100,20.0,127.0,202009,3.0,84.84,0,2019,678950000.0
348,277600000,347000000,80,16.0,26.0,202009,21.0,74.48,0,2020,351999900.0
349,370000000,370000000,100,17.0,77.0,202009,9.0,59.59,1,2020,447270000.0
350,612000000,612000000,100,20.0,126.0,202009,7.0,59.95,0,2020,701550000.0
351,1189478000,3630000000,33,0.0,0.0,202009,8.0,194.46,1,2019,1351999999.0
352,447000000,447000000,100,22.0,70.0,202009,1.0,83.81,0,2019,451999000.0
353,1232000000,1540000000,80,4.0,22.0,202008,36.0,122.867,1,2019,1600859999.0
