,addr_name,brand_name,addr_lat,addr_lng
87,서울특별시 동대문구 청량리동 234-2,현대아파트,37.58497567568795,127.04635146721299
88,서울특별시 강서구  방화대로48길 40,방화2단지아파트,37.574697578388026,126.81923155767636
89,서울특별시 송파구 가락동 95,가락금호아파트,37.496362781444354,127.11636355547823
90,서울특별시 관악구 봉천동 1698-1,보라매삼성아파트,37.49410609524941,126.92817564601104
91,서울특별시 구로구 신도림동 290,미성아파트,37.507333355246935,126.87647145886532
92,서울특별시 중구 회현동1가 208,남산롯데캐슬아이리스아파트,37.558259875641106,126.98192327179159
93,서울특별시 서대문구 연희동 51-151,충우아파트(51-151),37.5678946880066,126.93472433222183
94,서울특별시 강동구 천호동 19-1,천호우성아파트,37.5497679445997,127.13881692627864
95,서울특별시 성북구 정릉동 1024,피오레1단지아파트,37.617168158918965,127.00094238012554
96,서울특별시 노원구 공릉동 371-11,서일이츠뷰아파트,37.62752083668882,127.07382849845882
97,서울 서대문구 북가좌동  481,DMC래미안e편한세상아파트,37.57265051672572,126.91054985435294
98,서울특별시 중랑구 면목동 193-1,면목한신아파트,37.58750505698917,127.0754646406228
99,서울특별시 구로구 구로동 743-32,,,
100,서울특별시 송파구 문정동 1,문정래미안아파트,37.490621445698174,127.13029006224446
101,서울특별시 중랑구 신내동 795,새한아파트,37.605191849111876,127.10146174385793
102,서울특별시 은평구 갈현동 267-1,라이프씨티아파트,37.62299779653625,126.9104306585964
103,서울특별시 구로구 고척동 320,센츄리아파트,37.50445249441749,126.86230298225573
104,서울특별시 강남구 역삼동 729-37,명인갤러리1차아파트,37.4985135896485,127.042507283285
105,서울특별시 광진구 중곡동 292,SK아파트,37.56886493681501,127.08649352870773
106,서울특별시 성동구 행당동 377,서울숲더샵오피스텔,37.55719849473362,127.0400597786999
107,서울특별시 금천구 가산동 141-2,가산양우내안애애플오피스텔,37.47872555659634,126.89119908060151
108,서울특별시 은평구 진관동 19,상림마을은평뉴타운1단지롯데캐슬아파트,37.64417800735758,126.92297333526051
109,서울특별시 도봉구 쌍문동 711,금강아미움파크타운아파트,37.6614075566338,127.03814709836153
110,서울특별시 서초구 신원동 412-5,,,
111,서울특별시 강서구 가양동 1500,강서한강자이아파트,37.56624478062903,126.84895972005735
112,서울특별시 은평구 신사동 367,이랜드타운아파트,37.590596665048004,126.90387971912233
113,서울특별시 영등포구 영등포동8가 51-1,메이준오피스텔,37.526942860717774,126.90589145446374
